# 検索で拾った候補。ここは間違いが混ざっていてよい。
# x_posts.py verify が oEmbed で実在・投稿者・本文を確かめ、
# 通ったものだけ x_posts.tsv に、怪しいものは _review_x.tsv に振り分ける。
cid	vid	character	status_url	match	note
c49571	v19397	ウルリク・フェリエ	https://x.com/steam_prison/status/1773636219194454341	full	紹介らしい ｜ 2024年発売予定【スチームプリズン -Beyond the Steam-】💎Character Profile💎ウルリ
c49571	v19397	ウルリク・フェリエ	https://x.com/steam_prison/status/1861605879931457630	full	紹介らしい ｜ 2024年11月28日(木)発売『スチームプリズン -Beyond the Steam-』霧を越えるまであと1日⏰️カウ
c49571	v19397	ウルリク・フェリエ	https://x.com/steam_prison/status/762946841356840960	full	紹介らしい ｜ 【スチームプリズン】ウルリク・フェリエ CV：高塚智人神出鬼没な情報屋。エルトクリードとは腐れ縁らしく、個人的に依頼され
c49572	v19397	アダージュ	https://x.com/steam_prison/status/1855807673222279291	full	紹介らしい ｜ 【スチームプリズン -Beyond the Steam-】ハッピーバースデー！ アダージュ！本日11月11日は、最近口数
c49572	v19397	アダージュ	https://x.com/steam_prison/status/1861243489540853895	full	紹介らしい ｜ 2024年11月28日(木)発売『スチームプリズン -Beyond the Steam-』霧を越えるまであと2日⏰️カウ
c49572	v19397	アダージュ	https://x.com/steam_prison/status/762947162434973697	full	紹介らしい ｜ 【スチームプリズン】アダージュ CV：古川慎保護地区の外れに住む医者。無愛想だが面倒見が良いため、周囲の人々からは慕われ
c49573	v19397	イネス・ハインリヒ・ハイネ	https://x.com/steam_prison/status/1860881102828626304	full	紹介らしい ｜ 2024年11月28日(木)発売『スチームプリズン -Beyond the Steam-』霧を越えるまであと3日⏰️カウ
c49573	v19397	イネス・ハインリヒ・ハイネ	https://x.com/steam_prison/status/1864504976791490820	full	紹介らしい ｜ 【スチームプリズン -Beyond the Steam-】ハッピーバースデー！イネス！本日12月5日は、新作FDで主人公
c49573	v19397	イネス・ハインリヒ・ハイネ	https://x.com/steam_prison/status/762947252423827456	full	紹介らしい ｜ 【スチームプリズン】イネス・ハインリヒ・ハイネ CV：君嶋哲下界の保護地区を管理するHOUNDS（ハウンズ）の副リーダー
c49574	v19397	ユネ・セキエ	https://x.com/steam_prison/status/1815220332325974286	unique	紹介らしい ｜ 【スチームプリズン -Beyond the Steam-】ハッピーバースデー！ ユネ様！本日7月22日は、上界の象徴たる
c49574	v19397	ユネ・セキエ	https://x.com/steam_prison/status/1860518716779163719	full	紹介らしい ｜ 2024年11月28日(木)発売『スチームプリズン -Beyond the Steam-』霧を越えるまであと4日⏰️カウ
c49574	v19397	ユネ・セキエ	https://x.com/steam_prison/status/762947324658143232	full	紹介らしい ｜ 【スチームプリズン】ユネ・セキエイ CV：高瀬泰幸神に愛された存在『神官』として上界で崇められている青年。年齢??？ ／
c64206	v19397	フィン・ユークレース	https://x.com/steam_prison/status/1880812435319451926	full	紹介らしい ｜ 【スチームプリズン -Beyond the Steam-発売中】🎂ハッピーバースデー🎂フィン！本日1月19日は、主人公の
c50094	v19716	レイン	https://x.com/roroari_info/status/1024463502998528000	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】白うさぎ：スノウ（CV.増田俊樹）女王の側近で、黒うさぎ・レインの双子の兄。いつも穏やかに
c50094	v19716	レイン	https://x.com/roroari_info/status/1023845720590147584	full	紹介らしい ｜ 【キャラクター紹介／白サイド】三月うさぎ：ネロ（CV.下野 紘）元々は商人だったが、現在は側近見習いとしてレインやスノウ
c50094	v19716	レイン	https://x.com/roroari_info/status/1023845585361588224	full	紹介らしい ｜ 【キャラクター紹介／白サイド】チェシャ猫：ミネット（CV.木村良平）宮廷お抱えの魔法使いで、女王直属親衛隊隊長・ジャック
c50094	v19716	レイン	https://x.com/roroari_info/status/1023845387851915264	full	紹介らしい ｜ 【キャラクター紹介／白サイド】黒うさぎ：レイン（CV.梅原裕一郎）女王の側近で、白うさぎ・スノウの双子の弟。黒の世界の事
c50094	v19716	レイン	https://x.com/roroari_info/status/1014358903558033408	full	紹介らしい ｜ 【キャラクター紹介／白サイド】黒うさぎ：レイン（CV.梅原裕一郎）誕生日：6月1日職業：女王の側近趣味：鍛錬特技：剣術「
c50096	v19716	スノウ	https://x.com/roroari_info/status/1024463502998528000	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】白うさぎ：スノウ（CV.増田俊樹）女王の側近で、黒うさぎ・レインの双子の兄。いつも穏やかに
c50096	v19716	スノウ	https://x.com/roroari_info/status/1023845720590147584	full	紹介らしい ｜ 【キャラクター紹介／白サイド】三月うさぎ：ネロ（CV.下野 紘）元々は商人だったが、現在は側近見習いとしてレインやスノウ
c50096	v19716	スノウ	https://x.com/roroari_info/status/1023845585361588224	full	紹介らしい ｜ 【キャラクター紹介／白サイド】チェシャ猫：ミネット（CV.木村良平）宮廷お抱えの魔法使いで、女王直属親衛隊隊長・ジャック
c50096	v19716	スノウ	https://x.com/roroari_info/status/1023845387851915264	full	紹介らしい ｜ 【キャラクター紹介／白サイド】黒うさぎ：レイン（CV.梅原裕一郎）女王の側近で、白うさぎ・スノウの双子の弟。黒の世界の事
c50097	v19716	ジャック	https://x.com/roroari_info/status/1024463593343860736	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】ハートの騎士：ジャック（CV.興津和幸）女王直属親衛隊の隊長で、チェシャ猫・ミネットの幼な
c50097	v19716	ジャック	https://x.com/roroari_info/status/1023845585361588224	full	紹介らしい ｜ 【キャラクター紹介／白サイド】チェシャ猫：ミネット（CV.木村良平）宮廷お抱えの魔法使いで、女王直属親衛隊隊長・ジャック
c50098	v19716	ミネット	https://x.com/roroari_info/status/1024463593343860736	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】ハートの騎士：ジャック（CV.興津和幸）女王直属親衛隊の隊長で、チェシャ猫・ミネットの幼な
c50098	v19716	ミネット	https://x.com/roroari_info/status/1023845585361588224	full	紹介らしい ｜ 【キャラクター紹介／白サイド】チェシャ猫：ミネット（CV.木村良平）宮廷お抱えの魔法使いで、女王直属親衛隊隊長・ジャック
c50098	v19716	ミネット	https://x.com/roroari_info/status/1014359041764495362	full	紹介らしい ｜ 【キャラクター紹介／白サイド】チェシャ猫：ミネット（CV.木村良平）誕生日：2月22日職業：魔法使い趣味：ナンパ、おしゃ
c50099	v19716	ネロ	https://x.com/roroari_info/status/1024463715880423424	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】帽子屋：カノン（CV.花江夏樹）手先が器用で、刺繍や裁縫が得意。街で帽子屋を営んでおり、ネ
c50099	v19716	ネロ	https://x.com/roroari_info/status/1023845720590147584	full	紹介らしい ｜ 【キャラクター紹介／白サイド】三月うさぎ：ネロ（CV.下野 紘）元々は商人だったが、現在は側近見習いとしてレインやスノウ
c50099	v19716	ネロ	https://x.com/roroari_info/status/1014359142255845377	full	紹介らしい ｜ 【キャラクター紹介／白サイド】三月うさぎ：ネロ（CV.下野 紘）誕生日：11月30日職業：商人趣味：お茶会を開くこと特技
c50101	v19716	カノン	https://x.com/roroari_info/status/1024463715880423424	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】帽子屋：カノン（CV.花江夏樹）手先が器用で、刺繍や裁縫が得意。街で帽子屋を営んでおり、ネ
c50307	v19716	ルナ	https://x.com/roroari_info/status/1024463593343860736	full	紹介らしい ｜ 【キャラクター紹介／黒サイド】ハートの騎士：ジャック（CV.興津和幸）女王直属親衛隊の隊長で、チェシャ猫・ミネットの幼な
c37660	v19849	近江 亮	https://x.com/klap_otomate/status/1950211462133166277	full	紹介らしい ｜ 【KLAP!! 10th Anniversary】近江亮　CV： # 柿原徹也「すげー幸せなことなんだって気づいたんだ」
c37662	v19849	日向 忍	https://x.com/klap_otomate/status/1950211714294702552	full	紹介らしい ｜ 【KLAP!! 10th Anniversary】日向忍　CV： # 安元洋貴「新米……とか呼び始めてから、もう１０年だ
c51094	v19850	八神 那由太	https://x.com/VB_otomate/status/1257144294860709888	full	紹介らしい ｜ さて、本日も攻略キャラクターの特集をいたします。第４回目は【八神那由太】です。よろしくお願いいたします！#VBバリバリ&
c51095	v19850	黛 汐音	https://x.com/VB_otomate/status/1256781254634041350	full	紹介らしい ｜ さて、本日も攻略キャラクターの特集をいたします。第３回目は【黛汐音】です。よろしくお願いいたします！#VBバリバリ&md
c51096	v19850	石動 大我	https://x.com/VB_otomate/status/1256419829747073025	full	紹介らしい ｜ 昨日に引き続き、本日も攻略キャラクターの特集をいたします。第２回目は【石動大我】です。よろしくお願いいたします！#VBバ
c51097	v19850	光森 壱哉	https://x.com/VB_otomate/status/1256056679822581762	full	紹介らしい ｜ ゴールデンウィークという名の「STAY HOME週間」、いかがお過ごしでしょうか。おうちでのんびりお過ごしの皆様の時間を
c51098	v19850	東条 ヒバリ	https://x.com/VB_otomate/status/1257497881382023168	full	要確認 ｜ 【東条ヒバリという少女】・才色兼備の完璧なお嬢様・……と見せかけてアドリブに弱いコミュ障・素直になれないツンデレ気質・バ
c51098	v19850	東条 ヒバリ	https://x.com/VB_otomate/status/1257497886704590852	unique	要確認 ｜ 序盤は強気な一面が目立つヒバリですが、クセの強い花婿候補たちに振り回され、お嬢様らしからぬ取り乱し方をして、少しずつ彼ら
c4789	v2021	土萌 羊	https://x.com/StarrySky_hb/status/2029859548442382719	手入力	紹介らしい ｜ 【Nintendo Switch】『Starry☆Sky〜Spring Memories〜』🌸CHARACTER🌸土萌 
c4790	v2021	七海 哉太	https://x.com/StarrySky_hb/status/2032396255935226183	手入力	紹介らしい ｜ 【Nintendo Switch】『Starry☆Sky〜Spring Memories〜』🌸CHARACTER🌸七海哉
c4791	v2021	東月 錫也	https://x.com/StarrySky_hb/status/2034932965336084848	手入力	紹介らしい ｜ 【Nintendo Switch】『Starry☆Sky〜Spring Memories〜』🌸CHARACTER🌸東月錫
c28300	v20277	シンデレラ	https://x.com/taishoalice/status/510367679463436288	手入力	紹介らしい ｜ “現実主義なシンデレラ”シンデレラ（cv：平川大輔）「……ったく。こういう時は素直に受け取って礼を言うのが可愛いんじゃね
c28302	v20277	赤ずきん	https://x.com/taishoalice/status/510374882895360001	手入力	紹介らしい ｜ “クールな一匹狼”赤ずきん（cv：前野智昭）「戻りましょう。身体が冷えてしまいますよ」　#対称アリス pic.twitt
c28303	v20277	かぐや	https://x.com/taishoalice/status/510382475013390336	手入力	紹介らしい ｜ “来るもの拒まずな八方美人”かぐや（cv：増田俊樹）「褒めてくれたお礼にじぶんの頭撫でたろーっと。よしよし～」　#対称ア
c28304	v20277	グレーテル	https://x.com/taishoalice/status/510389919076741120	手入力	紹介らしい ｜ “爽やかな優等生。でも実は……”グレーテル（cv：江口拓也）「姉さんは分かってないなぁ。そんな風に可愛い反応されると、余
c28305	v20277	白雪	https://x.com/taishoalice/status/510397612424327168	手入力	紹介らしい ｜ “劣等感が強い王子様”白雪（cv：蒼井翔太）「……君のことは嫌いでも好きでもない。これといった理由がないからね」　#対称
c28306	v20277	魔法使い	https://x.com/taishoalice/status/510405049927741441	手入力	紹介らしい ｜ “神出鬼没な魔法使い”魔法使い（cv：羽多野渉）「さあ、目を瞑って。僕が魔法をかけてあげよう」　#対称アリス pic.t
c62028	v21112	タルメ	https://x.com/moju_hime/status/1787301254483623996	full	紹介らしい ｜ 【攻略キャラクター紹介⑦】――《竜》――𝐂𝐳𝐚𝐫𝐧𝐲 -タルメ-CV.#小野友樹 800年前、王として大陸を支配していた
c64020	v21782	ダンテ・ファルツォーネ	https://x.com/pf_otomate/status/936527889415135235	手入力	紹介らしい ｜ 【攻略キャラクター紹介】ダンテ・ファルツォーネ／Dante・FalzoneCV.石川界人#ピオフィ pic.twitte
c64020	v21782	ダンテ・ファルツォーネ	https://x.com/pf_otomate/status/1319565525601505280	full	過去セッション収集ぶんを復元
c64021	v21782	ギルバート・レッドフォード	https://x.com/pf_otomate/status/936528605214949378	手入力	紹介らしい ｜ 【攻略キャラクター紹介】ギルバート・レッドフォード／Gilbert・RedfordCV.森久保祥太郎#ピオフィ pic.
c64021	v21782	ギルバート・レッドフォード	https://x.com/pf_otomate/status/1319565525601505280	full	過去セッション収集ぶんを復元
c64022	v21782	楊	https://x.com/pf_otomate/status/936529306943045634	手入力	紹介らしい ｜ 【攻略キャラクター紹介】楊／yangCV.岡本信彦#ピオフィ pic.twitter.com/g5ewk7oDkA&md
c64022	v21782	楊	https://x.com/pf_otomate/status/1427579845211426817	full	過去セッション収集ぶんを復元
c64023	v21782	オルロック	https://x.com/pf_otomate/status/936530775264059392	手入力	紹介らしい ｜ 【攻略キャラクター紹介】オルロック／OrlokCV.豊永利行#ピオフィ pic.twitter.com/gFQEPFiV
c64024	v21782	ニコラ・フランチェスカ	https://x.com/pf_otomate/status/936530104255102976	手入力	紹介らしい ｜ 【攻略キャラクター紹介】ニコラ・フランチェスカ／Nicola・FrancescaCV.木村良平#ピオフィ pic.twi
c64024	v21782	ニコラ・フランチェスカ	https://x.com/pf_otomate/status/1427579845211426817	full	過去セッション収集ぶんを復元
c67438	v21783	玻ヰ璃＝ラリック	https://x.com/palikA_otomate/status/904541178112073728	full	紹介らしい ｜ 【玻ヰ璃[ハイリ]＝ラリック】※名前のみ変更可▼外に憧れるシンデレラ「透京の外の世界はどんな場所なんだろう？　一度でいい
c67439	v21783	紫鳶＝クリノクロア	https://x.com/palikA_otomate/status/904538952840863744	full	紹介らしい ｜ 【紫鳶[シエン]＝クリノクロア】▼透京唯一の逃亡者「……本当は君を帰したくない。　でも、あの時計が君を縛って離してくれな
c67440	v21783	憂漣＝ミュラー	https://x.com/palikA_otomate/status/904539298967326720	full	紹介らしい ｜ 【憂漣[ユーレン]＝ミュラー】▼透京に執着する研究者「恋愛。そう、恋愛。この世で一番邪魔な概念だ。　僕には必要ないし、理
c67441	v21783	廻螺＝アマルリック	https://x.com/palikA_otomate/status/904539462968815616	full	紹介らしい ｜ 【廻螺[エラ]＝アマルリック】▼時計に縛られた偽者「僕は中途半端な人間なんだよ。　何者にもなれない、出来損ない」（CV：
c67442	v21783	黒禰＝スピネル	https://x.com/palikA_otomate/status/904539802590109696	full	紹介らしい ｜ 【黒禰[クロネ]＝スピネル】▼全てを諦めたガラス職人「アンタ、透京から来たのか。　砕けて死ぬ前にさっさと帰った方がいいん
